hour,time,de_emsys_wind_onoff_da [in MW],de_emsys_wind_onoff_id [in MW],de_emsys_pv_da [in MW],de_emsys_pv_id [in MW],da h [in EUR/MWh],id_qh_p  [in EUR/MWh],id_h_p  [in EUR/MWh],rebap  [in EUR/MWh]
8,2021-09-15 08:45,7638.00,7699.00,4062.00,3821.00,192.11,173.94,184.54,212.10
9,2021-09-15 09:00,7277.00,7684.00,4812.00,4433.00,191.32,173.01,179.83,191.14
9,2021-09-15 09:15,6982.00,7687.00,5636.00,5085.00,191.32,174.51,179.83,216.80
9,2021-09-15 09:30,6602.00,7452.00,6417.00,5612.00,191.32,183.70,179.83,224.40
9,2021-09-15 09:45,6277.00,7315.00,7170.00,6521.00,191.32,169.95,179.83,206.75
10,2021-09-15 10:00,6007.00,6871.00,7917.00,7167.00,187.42,193.59,184.64,227.86
10,2021-09-15 10:15,5843.00,6690.00,8685.00,7719.00,187.42,183.78,184.64,103.20
10,2021-09-15 10:30,5698.00,6438.00,9310.00,8046.00,187.42,182.82,184.64,205.54
10,2021-09-15 10:45,5556.00,6239.00,9842.00,8524.00,187.42,176.99,184.64,228.27
11,2021-09-15 11:00,5424.00,6355.00,10342.00,8512.00,180.80,187.88,184.60,276.25
11,2021-09-15 11:15,5290.00,6415.00,10820.00,8727.00,180.80,187.98,184.60,296.74
11,2021-09-15 11:30,5171.00,6636.00,11188.00,8900.00,180.80,189.40,184.60,313.37
11,2021-09-15 11:45,5049.00,6409.00,11437.00,8935.00,180.80,184.14,184.60,370.79
12,2021-09-15 12:00,4935.00,6454.00,11655.00,9036.00,180.00,201.76,186.86,1010.50
12,2021-09-15 12:15,4872.00,6478.00,11851.00,9087.00,180.00,193.56,186.86,302.34
12,2021-09-15 12:30,4826.00,6476.00,11927.00,9086.00,180.00,202.89,186.86,329.65
12,2021-09-15 12:45,4776.00,6395.00,11886.00,9001.00,180.00,190.24,186.86,-84.90
13,2021-09-15 13:00,4737.00,6483.00,11830.00,9330.00,175.74,201.23,185.65,301.69
13,2021-09-15 13:15,4719.00,6494.00,11770.00,9135.00,175.74,186.04,185.65,282.35
13,2021-09-15 13:30,4729.00,6661.00,11603.00,9152.00,175.74,179.21,185.65,254.97
13,2021-09-15 13:45,4748.00,6719.00,11305.00,9172.00,175.74,162.05,185.65,288.40
14,2021-09-15 14:00,4744.00,6856.00,10978.00,8987.00,175.76,172.73,184.03,215.50
14,2021-09-15 14:15,4748.00,6898.00,10642.00,8870.00,175.76,178.08,184.03,205.73
14,2021-09-15 14:30,4741.00,7036.00,10237.00,8739.00,175.76,173.66,184.03,220.25
14,2021-09-15 14:45,4729.00,6769.00,9755.00,8764.00,175.76,176.99,184.03,235.59
15,2021-09-15 15:00,4728.00,6802.00,9256.00,8515.00,179.09,181.40,180.60,250.30
15,2021-09-15 15:15,4741.00,6881.00,8752.00,8228.00,179.09,187.53,180.60,251.49
15,2021-09-15 15:30,4764.00,6845.00,8218.00,8037.00,179.09,192.64,180.60,244.61
15,2021-09-15 15:45,4791.00,6813.00,7646.00,7576.00,179.09,193.43,180.60,305.70
16,2021-09-15 16:00,4818.00,6834.00,7064.00,7184.00,179.97,163.36,181.18,296.59
16,2021-09-15 16:15,4888.00,6790.00,6486.00,6495.00,179.97,175.77,181.18,273.72
16,2021-09-15 16:30,4955.00,6818.00,5895.00,5873.00,179.97,186.52,181.18,302.63
16,2021-09-15 16:45,5015.00,6873.00,5286.00,5237.00,179.97,206.39,181.18,-13.25
17,2021-09-15 17:00,5076.00,7051.00,4674.00,4565.00,190.00,149.01,180.90,87.94
17,2021-09-15 17:15,5180.00,7363.00,4062.00,3953.00,190.00,167.28,180.90,85.35
17,2021-09-15 17:30,5283.00,7701.00,3443.00,3410.00,190.00,173.06,180.90,81.92
17,2021-09-15 17:45,5390.00,8156.00,2817.00,2779.00,190.00,174.35,180.90,85.44
18,2021-09-15 18:00,5494.00,8830.00,2200.00,2127.00,192.78,150.76,179.88,97.31
18,2021-09-15 18:15,5639.00,9435.00,1614.00,1521.00,192.78,145.68,179.88,127.79
18,2021-09-15 18:30,5775.00,9664.00,1087.00,992.00,192.78,167.10,179.88,173.97
18,2021-09-15 18:45,5916.00,9961.00,655.00,587.00,192.78,181.94,179.88,197.50
19,2021-09-15 19:00,6050.00,10063.00,320.00,294.00,196.58,185.60,185.33,238.95
19,2021-09-15 19:15,6170.00,10338.00,105.00,103.00,196.58,188.12,185.33,128.06
19,2021-09-15 19:30,6288.00,10511.00,16.00,16.00,196.58,189.68,185.33,100.90
19,2021-09-15 19:45,6390.00,10855.00,0.00,0.00,196.58,188.03,185.33,271.12
20,2021-09-15 20:00,6463.00,11133.00,0.00,0.00,190.00,213.63,184.03,39.41
20,2021-09-15 20:15,6510.00,11831.00,0.00,0.00,190.00,177.05,184.03,84.21
20,2021-09-15 20:30,6562.00,11908.00,0.00,0.00,190.00,165.39,184.03,76.48
20,2021-09-15 20:45,6607.00,12066.00,0.00,0.00,190.00,151.78,184.03,138.94
21,2021-09-15 21:00,6637.00,12228.00,0.00,0.00,176.78,190.06,166.73,191.47
21,2021-09-15 21:15,6732.00,12339.00,0.00,0.00,176.78,166.34,166.73,191.83
21,2021-09-15 21:30,6797.00,12498.00,0.00,0.00,176.78,157.58,166.73,80.15
21,2021-09-15 21:45,6853.00,12441.00,0.00,0.00,176.78,126.15,166.73,82.95
22,2021-09-15 22:00,6897.00,12513.00,0.00,0.00,162.98,185.10,142.34,104.95
22,2021-09-15 22:15,6993.00,12767.00,0.00,0.00,162.98,140.92,142.34,79.48
22,2021-09-15 22:30,7095.00,12692.00,0.00,0.00,162.98,127.19,142.34,80.84
22,2021-09-15 22:45,7202.00,13047.00,0.00,0.00,162.98,102.24,142.34,86.11
23,2021-09-15 23:00,7308.00,13243.00,0.00,0.00,153.02,111.08,116.12,23.52
23,2021-09-15 23:15,7341.00,13336.00,0.00,0.00,153.02,95.84,116.12,-24.69
23,2021-09-15 23:30,7374.00,13399.00,0.00,0.00,153.02,101.03,116.12,26.81
23,2021-09-15 23:45,7397.00,13478.00,0.00,0.00,153.02,85.64,116.12,-16.63
0,2021-09-16 00:00,12301.00,13186.00,0.00,0.00,131.45,141.13,124.45,196.48
0,2021-09-16 00:15,12348.00,13025.00,0.00,0.00,131.45,135.37,124.45,190.29
0,2021-09-16 00:30,12395.00,13083.00,0.00,0.00,131.45,140.18,124.45,231.21
0,2021-09-16 00:45,12510.00,12828.00,0.00,0.00,131.45,131.49,124.45,205.35
1,2021-09-16 01:00,12556.00,12612.00,0.00,0.00,129.40,148.33,130.62,240.16
1,2021-09-16 01:15,12534.00,12680.00,0.00,0.00,129.40,139.36,130.62,163.59
1,2021-09-16 01:30,12512.00,12617.00,0.00,0.00,129.40,136.27,130.62,159.74
1,2021-09-16 01:45,12469.00,12949.00,0.00,0.00,129.40,126.71,130.62,71.71
2,2021-09-16 02:00,12424.00,13045.00,0.00,0.00,117.17,137.34,123.73,-24.28
2,2021-09-16 02:15,12412.00,12986.00,0.00,0.00,117.17,126.00,123.73,259.72
2,2021-09-16 02:30,12418.00,12865.00,0.00,0.00,117.17,120.16,123.73,295.51
2,2021-09-16 02:45,12483.00,13018.00,0.00,0.00,117.17,124.76,123.73,196.67
3,2021-09-16 03:00,12563.00,13202.00,0.00,0.00,115.96,123.94,112.35,237.59
3,2021-09-16 03:15,12729.00,13317.00,0.00,0.00,115.96,110.57,112.35,55.95
3,2021-09-16 03:30,12900.00,13598.00,0.00,0.00,115.96,121.31,112.35,90.38
3,2021-09-16 03:45,13079.00,13386.00,0.00,0.00,115.96,111.25,112.35,73.57
4,2021-09-16 04:00,13248.00,13527.00,0.00,0.00,115.19,104.26,114.07,74.03
4,2021-09-16 04:15,13441.00,13455.00,0.00,0.00,115.19,111.05,114.07,76.32
4,2021-09-16 04:30,13625.00,13700.00,0.00,0.00,115.19,115.35,114.07,76.32
4,2021-09-16 04:45,13796.00,13985.00,0.00,0.00,115.19,119.48,114.07,80.40
5,2021-09-16 05:00,13965.00,14201.00,0.00,0.00,135.03,111.30,133.33,133.74
5,2021-09-16 05:15,14076.00,14456.00,0.00,0.00,135.03,117.57,133.33,138.77
5,2021-09-16 05:30,14187.00,14562.00,0.00,0.00,135.03,127.14,133.33,58.64
5,2021-09-16 05:45,14300.00,14536.00,0.00,0.00,135.03,179.44,133.33,197.13
6,2021-09-16 06:00,14546.00,14766.00,0.00,0.00,169.72,109.12,138.05,153.03
6,2021-09-16 06:15,14644.00,14832.00,0.00,0.00,169.72,134.43,138.05,172.65
6,2021-09-16 06:30,14744.00,14702.00,0.00,0.00,169.72,142.21,138.05,264.64
6,2021-09-16 06:45,14852.00,14730.00,20.00,23.00,169.72,163.83,138.05,285.18
7,2021-09-16 07:00,14957.00,14843.00,126.00,137.00,194.00,163.30,178.08,233.24
7,2021-09-16 07:15,15037.00,14591.00,351.00,375.00,194.00,182.23,178.08,247.10
7,2021-09-16 07:30,15128.00,14368.00,695.00,724.00,194.00,191.23,178.08,274.08
7,2021-09-16 07:45,15233.00,14451.00,1157.00,1176.00,194.00,197.30,178.08,278.85
8,2021-09-16 08:00,15345.00,14505.00,1732.00,1641.00,197.81,199.28,182.50,232.39
8,2021-09-16 08:15,15460.00,14573.00,2380.00,2166.00,197.81,181.29,182.50,226.87
8,2021-09-16 08:30,15557.00,14632.00,3064.00,2676.00,197.81,181.29,182.50,236.89
8,2021-09-16 08:45,15625.00,14467.00,3786.00,3429.00,197.81,175.98,182.50,245.02
9,2021-09-16 09:00,15717.00,14370.00,4537.00,3953.00,193.91,213.33,181.19,298.09
9,2021-09-16 09:15,15809.00,14367.00,5309.00,4725.00,193.91,187.93,181.19,241.55
9,2021-09-16 09:30,15942.00,14619.00,6109.00,5566.00,193.91,174.75,181.19,204.74
9,2021-09-16 09:45,16079.00,14686.00,6932.00,6519.00,193.91,156.46,181.19,186.51
10,2021-09-16 10:00,16209.00,15139.00,7763.00,7250.00,186.68,193.54,172.60,22.47
10,2021-09-16 10:15,16348.00,15285.00,8603.00,8029.00,186.68,179.55,172.60,216.77
10,2021-09-16 10:30,16393.00,15425.00,9421.00,8957.00,186.68,171.58,172.60,230.08
10,2021-09-16 10:45,16429.00,15763.00,10211.00,9713.00,186.68,156.38,172.60,238.84
11,2021-09-16 11:00,16565.00,15279.00,10988.00,10447.00,181.00,191.39,175.14,252.00
11,2021-09-16 11:15,16687.00,15482.00,11644.00,11390.00,181.00,196.95,175.14,297.51
11,2021-09-16 11:30,16808.00,15365.00,12191.00,12019.00,181.00,206.49,175.14,283.35
11,2021-09-16 11:45,16911.00,15383.00,12660.00,12658.00,181.00,172.89,175.14,254.32
12,2021-09-16 12:00,17011.00,15481.00,13110.00,13136.00,155.36,191.86,148.96,359.40
12,2021-09-16 12:15,17066.00,15721.00,13516.00,13419.00,155.36,166.33,148.96,259.21
12,2021-09-16 12:30,17145.00,15870.00,13793.00,13345.00,155.36,144.20,148.96,383.60
12,2021-09-16 12:45,17227.00,16057.00,13949.00,13491.00,155.36,129.18,148.96,281.82
13,2021-09-16 13:00,17325.00,16241.00,14062.00,13626.00,145.06,162.54,134.39,248.11
13,2021-09-16 13:15,17448.00,16461.00,14114.00,13363.00,145.06,144.58,134.39,248.85
13,2021-09-16 13:30,17611.00,16670.00,14066.00,13192.00,145.06,135.12,134.39,284.46
13,2021-09-16 13:45,17808.00,16942.00,13953.00,13174.00,145.06,104.36,134.39,184.07
14,2021-09-16 14:00,17996.00,16861.00,13818.00,12637.00,130.94,125.79,128.91,213.66
14,2021-09-16 14:15,18154.00,17034.00,13640.00,12142.00,130.94,137.54,128.91,212.29
14,2021-09-16 14:30,18283.00,17079.00,13332.00,12020.00,130.94,143.81,128.91,217.79
14,2021-09-16 14:45,18386.00,17233.00,12900.00,11213.00,130.94,149.14,128.91,209.51
15,2021-09-16 15:00,18447.00,17323.00,12429.00,10927.00,131.40,135.89,134.68,251.32
15,2021-09-16 15:15,18486.00,17509.00,11914.00,10334.00,131.40,143.27,134.68,244.87
15,2021-09-16 15:30,18464.00,17578.00,11340.00,9922.00,131.40,140.78,134.68,244.02
15,2021-09-16 15:45,18444.00,17805.00,10699.00,9066.00,131.40,147.13,134.68,216.25
16,2021-09-16 16:00,18420.00,17701.00,10029.00,8380.00,133.82,116.00,139.93,200.81
16,2021-09-16 16:15,18300.00,17505.00,9311.00,7879.00,133.82,135.93,139.93,215.97
16,2021-09-16 16:30,18173.00,17412.00,8534.00,7009.00,133.82,169.64,139.93,246.72
16,2021-09-16 16:45,18048.00,17267.00,7713.00,6214.00,133.82,181.63,139.93,240.16
17,2021-09-16 17:00,17923.00,16972.00,6848.00,5566.00,178.71,124.29,173.29,81.61
17,2021-09-16 17:15,17612.00,16813.00,5932.00,4879.00,178.71,167.24,173.29,112.55
17,2021-09-16 17:30,17307.00,16632.00,4980.00,4051.00,178.71,185.53,173.29,108.68
17,2021-09-16 17:45,16991.00,16127.00,4023.00,3230.00,178.71,199.29,173.29,84.80
18,2021-09-16 18:00,16670.00,15841.00,3100.00,2462.00,188.11,143.49,184.31,77.37
18,2021-09-16 18:15,16415.00,15516.00,2234.00,1667.00,188.11,176.13,184.31,67.25
18,2021-09-16 18:30,16163.00,15098.00,1460.00,1108.00,188.11,181.35,184.31,84.80
18,2021-09-16 18:45,15900.00,14864.00,841.00,640.00,188.11,196.25,184.31,80.33
19,2021-09-16 19:00,15668.00,14551.00,394.00,295.00,197.59,178.94,194.99,68.85
19,2021-09-16 19:15,15419.00,14358.00,121.00,92.00,197.59,173.97,194.99,39.79
19,2021-09-16 19:30,15183.00,13884.00,16.00,12.00,197.59,172.63,194.99,302.79
19,2021-09-16 19:45,14964.00,13538.00,0.00,0.00,197.59,185.40,194.99,258.22
20,2021-09-16 20:00,14712.00,13505.00,0.00,0.00,198.02,196.91,188.37,107.75
20,2021-09-16 20:15,14518.00,13558.00,0.00,0.00,198.02,176.56,188.37,124.80
20,2021-09-16 20:30,14344.00,13517.00,0.00,0.00,198.02,179.03,188.37,78.50
20,2021-09-16 20:45,14188.00,13721.00,0.00,0.00,198.02,161.69,188.37,74.76
21,2021-09-16 21:00,14029.00,13483.00,0.00,0.00,179.78,174.32,168.44,301.85
21,2021-09-16 21:15,13861.00,13351.00,0.00,0.00,179.78,172.49,168.44,5.16
21,2021-09-16 21:30,13724.00,13150.00,0.00,0.00,179.78,159.19,168.44,-67.26
21,2021-09-16 21:45,13560.00,12932.00,0.00,0.00,179.78,133.29,168.44,155.44
22,2021-09-16 22:00,13221.00,12641.00,0.00,0.00,170.42,179.17,157.37,44.59
22,2021-09-16 22:15,13010.00,12435.00,0.00,0.00,170.42,159.19,157.37,201.83
22,2021-09-16 22:30,12670.00,12205.00,0.00,0.00,170.42,160.11,157.37,122.46
22,2021-09-16 22:45,12477.00,12189.00,0.00,0.00,170.42,136.43,157.37,168.32
23,2021-09-16 23:00,12265.00,12039.00,0.00,0.00,138.10,167.60,140.25,174.16
23,2021-09-16 23:15,12099.00,12121.00,0.00,0.00,138.10,140.53,140.25,189.56
23,2021-09-16 23:30,11932.00,11793.00,0.00,0.00,138.10,146.67,140.25,224.84
23,2021-09-16 23:45,11755.00,11797.00,0.00,0.00,138.10,122.61,140.25,169.36
0,2021-09-17 00:00,11363.00,11632.00,0.00,0.00,127.33,158.37,138.50,199.74
0,2021-09-17 00:15,11191.00,11520.00,0.00,0.00,127.33,174.25,138.50,77.46
0,2021-09-17 00:30,11022.00,11244.00,0.00,0.00,127.33,140.75,138.50,70.81
0,2021-09-17 00:45,10861.00,11109.00,0.00,0.00,127.33,128.98,138.50,67.18
1,2021-09-17 01:00,10706.00,11026.00,0.00,0.00,125.43,163.89,136.25,93.45
1,2021-09-17 01:15,10571.00,10870.00,0.00,0.00,125.43,127.35,136.25,41.80
1,2021-09-17 01:30,10443.00,10874.00,0.00,0.00,125.43,124.09,136.25,72.71
1,2021-09-17 01:45,10301.00,10770.00,0.00,0.00,125.43,120.96,136.25,64.89
2,2021-09-17 02:00,10152.00,10368.00,0.00,0.00,123.11,120.86,126.20,89.21
2,2021-09-17 02:15,10024.00,10403.00,0.00,0.00,123.11,123.61,126.20,81.81
2,2021-09-17 02:30,9909.00,10186.00,0.00,0.00,123.11,126.13,126.20,72.11
2,2021-09-17 02:45,9814.00,10027.00,0.00,0.00,123.11,129.62,126.20,142.65
3,2021-09-17 03:00,9716.00,9893.00,0.00,0.00,117.89,122.69,123.44,54.57
3,2021-09-17 03:15,9646.00,9935.00,0.00,0.00,117.89,116.12,123.44,72.04
3,2021-09-17 03:30,9563.00,9928.00,0.00,0.00,117.89,141.79,123.44,208.51
3,2021-09-17 03:45,9477.00,9666.00,0.00,0.00,117.89,134.64,123.44,-11.70
4,2021-09-17 04:00,9392.00,9537.00,0.00,0.00,125.92,112.96,126.48,86.16
4,2021-09-17 04:15,9336.00,9331.00,0.00,0.00,125.92,132.18,126.48,77.80
4,2021-09-17 04:30,9273.00,9233.00,0.00,0.00,125.92,130.47,126.48,77.80
4,2021-09-17 04:45,9225.00,9047.00,0.00,0.00,125.92,137.44,126.48,77.80
5,2021-09-17 05:00,9172.00,8969.00,0.00,0.00,134.87,115.14,129.49,77.80
5,2021-09-17 05:15,9071.00,8908.00,0.00,0.00,134.87,130.06,129.49,77.80
5,2021-09-17 05:30,8970.00,8970.00,0.00,0.00,134.87,119.40,129.49,67.27
5,2021-09-17 05:45,8861.00,8834.00,0.00,0.00,134.87,146.97,129.49,95.93
6,2021-09-17 06:00,8833.00,8751.00,0.00,0.00,169.27,117.33,144.37,24.86
6,2021-09-17 06:15,8701.00,8628.00,0.00,0.00,169.27,137.89,144.37,156.53
6,2021-09-17 06:30,8568.00,8420.00,0.00,0.00,169.27,142.15,144.37,196.58
6,2021-09-17 06:45,8437.00,8162.00,15.00,16.00,169.27,176.21,144.37,218.25
7,2021-09-17 07:00,8303.00,8015.00,104.00,124.00,181.97,155.35,177.53,-46.07
7,2021-09-17 07:15,8165.00,7843.00,326.00,397.00,181.97,178.01,177.53,253.54
7,2021-09-17 07:30,8028.00,7530.00,688.00,872.00,181.97,177.62,177.53,223.69
7,2021-09-17 07:45,7907.00,7136.00,1317.00,1379.00,181.97,183.79,177.53,241.34
8,2021-09-17 08:00,7811.00,6900.00,2043.00,2082.00,188.17,197.63,182.26,108.96
8,2021-09-17 08:15,7725.00,6736.00,2953.00,2799.00,188.17,180.60,182.26,56.45
8,2021-09-17 08:30,7637.00,6714.00,4027.00,3700.00,188.17,183.95,182.26,249.14
8,2021-09-17 08:45,7551.00,6618.00,5331.00,4655.00,188.17,169.51,182.26,216.03
9,2021-09-17 09:00,7487.00,6620.00,6763.00,5678.00,182.86,192.78,180.29,234.01
9,2021-09-17 09:15,7424.00,6642.00,8307.00,6864.00,182.86,185.07,180.29,239.47
9,2021-09-17 09:30,7384.00,6583.00,9933.00,8275.00,182.86,183.77,180.29,243.14
9,2021-09-17 09:45,7349.00,6593.00,11048.00,9347.00,182.86,171.61,180.29,250.17
10,2021-09-17 10:00,7314.00,6386.00,12122.00,10383.00,175.33,192.37,176.71,247.04
10,2021-09-17 10:15,7272.00,6427.00,13160.00,11409.00,175.33,186.82,176.71,249.92
10,2021-09-17 10:30,7217.00,6448.00,14073.00,12033.00,175.33,179.62,176.71,241.52
10,2021-09-17 10:45,7176.00,6569.00,14791.00,12847.00,175.33,167.61,176.71,225.27
11,2021-09-17 11:00,7134.00,6792.00,15424.00,13771.00,167.13,183.52,165.59,201.63
11,2021-09-17 11:15,7118.00,6860.00,15968.00,14108.00,167.13,174.59,165.59,199.74
11,2021-09-17 11:30,7102.00,6945.00,16428.00,14502.00,167.13,167.35,165.59,189.89
11,2021-09-17 11:45,7087.00,6996.00,16798.00,15074.00,167.13,143.80,165.59,81.82
12,2021-09-17 12:00,7071.00,6907.00,17085.00,15527.00,160.30,177.91,158.89,206.20
12,2021-09-17 12:15,7066.00,7104.00,17266.00,16125.00,160.30,152.39,158.89,176.33
12,2021-09-17 12:30,7076.00,7225.00,17343.00,15590.00,160.30,150.24,158.89,207.10
12,2021-09-17 12:45,7087.00,7275.00,17359.00,16081.00,160.30,137.63,158.89,198.15
13,2021-09-17 13:00,7109.00,7514.00,17327.00,15571.00,140.66,161.33,138.83,287.34
13,2021-09-17 13:15,7152.00,7602.00,17245.00,15408.00,140.66,171.43,138.83,298.34
13,2021-09-17 13:30,7209.00,7546.00,17108.00,15193.00,140.66,166.14,138.83,241.94
13,2021-09-17 13:45,7289.00,7713.00,16925.00,14437.00,140.66,147.44,138.83,238.01
14,2021-09-17 14:00,7351.00,7723.00,16693.00,14431.00,140.66,163.47,144.66,263.17
14,2021-09-17 14:15,7383.00,7394.00,16403.00,13630.00,140.66,170.96,144.66,235.89
14,2021-09-17 14:30,7393.00,7398.00,16017.00,13397.00,140.66,177.58,144.66,252.69
14,2021-09-17 14:45,7377.00,7485.00,15544.00,12727.00,140.66,177.40,144.66,93.56
15,2021-09-17 15:00,7345.00,7649.00,15009.00,12364.00,140.66,132.09,140.83,86.96
15,2021-09-17 15:15,7318.00,7668.00,14406.00,11692.00,140.66,136.23,140.83,94.00
15,2021-09-17 15:30,7244.00,7400.00,13745.00,11109.00,140.66,138.71,140.83,86.96
15,2021-09-17 15:45,7161.00,7300.00,13031.00,10561.00,140.66,163.15,140.83,106.50
16,2021-09-17 16:00,7084.00,6824.00,12244.00,10071.00,140.66,118.39,142.64,76.40
16,2021-09-17 16:15,6898.00,6589.00,11373.00,9147.00,140.66,132.90,142.64,59.81
16,2021-09-17 16:30,6713.00,6257.00,10432.00,8419.00,140.66,140.68,142.64,100.12
16,2021-09-17 16:45,6526.00,5979.00,9433.00,7845.00,140.66,171.75,142.64,100.53
17,2021-09-17 17:00,6343.00,5684.00,8358.00,6746.00,165.53,112.28,157.08,117.25
17,2021-09-17 17:15,6079.00,5340.00,7221.00,5767.00,165.53,146.29,157.08,68.01
17,2021-09-17 17:30,5820.00,5009.00,6023.00,4885.00,165.53,172.41,157.08,99.22
17,2021-09-17 17:45,5567.00,4750.00,4807.00,3844.00,165.53,183.65,157.08,111.84
18,2021-09-17 18:00,5316.00,4588.00,3638.00,2904.00,181.94,126.40,167.08,68.95
18,2021-09-17 18:15,5130.00,4460.00,2563.00,2103.00,181.94,153.69,167.08,73.10
18,2021-09-17 18:30,4964.00,4264.00,1626.00,1355.00,181.94,167.13,167.08,-6.05
18,2021-09-17 18:45,4800.00,4139.00,893.00,752.00,181.94,200.17,167.08,111.34
19,2021-09-17 19:00,4650.00,3921.00,395.00,338.00,187.90,160.38,172.00,73.10
19,2021-09-17 19:15,4531.00,3687.00,110.00,97.00,187.90,165.36,172.00,73.10
19,2021-09-17 19:30,4438.00,3718.00,10.00,9.00,187.90,171.57,172.00,73.10
19,2021-09-17 19:45,4348.00,3644.00,0.00,0.00,187.90,171.38,172.00,168.63
20,2021-09-17 20:00,4269.00,4076.00,0.00,0.00,185.20,182.52,169.99,293.68
20,2021-09-17 20:15,4197.00,4188.00,0.00,0.00,185.20,165.18,169.99,61.68
20,2021-09-17 20:30,4141.00,3681.00,0.00,0.00,185.20,165.02,169.99,66.22
20,2021-09-17 20:45,4099.00,3729.00,0.00,0.00,185.20,148.10,169.99,63.09
21,2021-09-17 21:00,4068.00,3879.00,0.00,0.00,179.04,177.15,157.72,267.05
21,2021-09-17 21:15,4036.00,3753.00,0.00,0.00,179.04,167.09,157.72,322.15
21,2021-09-17 21:30,4028.00,3753.00,0.00,0.00,179.04,163.03,157.72,73.80
21,2021-09-17 21:45,4011.00,3683.00,0.00,0.00,179.04,127.52,157.72,69.40
22,2021-09-17 22:00,3984.00,3657.00,0.00,0.00,171.27,172.55,154.90,6.76
22,2021-09-17 22:15,4010.00,3691.00,0.00,0.00,171.27,161.09,154.90,180.32
22,2021-09-17 22:30,4037.00,3641.00,0.00,0.00,171.27,158.03,154.90,73.80
22,2021-09-17 22:45,4064.00,3624.00,0.00,0.00,171.27,127.93,154.90,139.83
23,2021-09-17 23:00,4091.00,3584.00,0.00,0.00,153.92,161.64,146.07,189.78
23,2021-09-17 23:15,4062.00,3467.00,0.00,0.00,153.92,150.54,146.07,205.37
23,2021-09-17 23:30,4034.00,3443.00,0.00,0.00,153.92,166.95,146.07,230.76
23,2021-09-17 23:45,4009.00,3405.00,0.00,0.00,153.92,121.81,146.07,178.75
0,2021-09-18 00:00,3600.00,3261.00,0.00,0.00,149.59,156.46,133.62,230.89
0,2021-09-18 00:15,3596.00,3227.00,0.00,0.00,149.59,143.58,133.62,235.70
0,2021-09-18 00:30,3595.00,3043.00,0.00,0.00,149.59,128.10,133.62,241.19
0,2021-09-18 00:45,3590.00,3012.00,0.00,0.00,149.59,120.48,133.62,147.70
1,2021-09-18 01:00,3588.00,3111.00,0.00,0.00,130.64,154.59,127.62,-25.18
1,2021-09-18 01:15,3586.00,3097.00,0.00,0.00,130.64,131.63,127.62,238.87
1,2021-09-18 01:30,3585.00,2987.00,0.00,0.00,130.64,133.57,127.62,221.30
1,2021-09-18 01:45,3585.00,2968.00,0.00,0.00,130.64,128.85,127.62,184.96
2,2021-09-18 02:00,3574.00,2911.00,0.00,0.00,125.43,136.63,124.39,222.87
2,2021-09-18 02:15,3589.00,2940.00,0.00,0.00,125.43,121.08,124.39,226.05
2,2021-09-18 02:30,3603.00,2974.00,0.00,0.00,125.43,124.61,124.39,206.76
2,2021-09-18 02:45,3614.00,3007.00,0.00,0.00,125.43,142.10,124.39,219.54
3,2021-09-18 03:00,3623.00,2904.00,0.00,0.00,120.62,126.05,122.27,92.34
3,2021-09-18 03:15,3647.00,2910.00,0.00,0.00,120.62,126.77,122.27,77.11
3,2021-09-18 03:30,3666.00,3063.00,0.00,0.00,120.62,125.76,122.27,93.20
3,2021-09-18 03:45,3680.00,3106.00,0.00,0.00,120.62,118.40,122.27,70.55
4,2021-09-18 04:00,3696.00,3115.00,0.00,0.00,115.02,126.44,123.04,138.49
4,2021-09-18 04:15,3716.00,3131.00,0.00,0.00,115.02,119.97,123.04,83.19
4,2021-09-18 04:30,3736.00,3130.00,0.00,0.00,115.02,117.99,123.04,72.06
4,2021-09-18 04:45,3765.00,3134.00,0.00,0.00,115.02,121.29,123.04,71.42
5,2021-09-18 05:00,3794.00,3133.00,0.00,0.00,117.01,116.84,122.07,55.69
5,2021-09-18 05:15,3821.00,3259.00,0.00,0.00,117.01,116.91,122.07,71.64
5,2021-09-18 05:30,3848.00,3246.00,0.00,0.00,117.01,119.28,122.07,65.87
5,2021-09-18 05:45,3877.00,3341.00,0.00,0.00,117.01,131.47,122.07,68.14
6,2021-09-18 06:00,3919.00,3406.00,0.00,0.00,127.06,127.40,132.44,159.92
6,2021-09-18 06:15,3945.00,3435.00,0.00,0.00,127.06,134.96,132.44,61.87
6,2021-09-18 06:30,3966.00,3469.00,0.00,0.00,127.06,136.76,132.44,88.55
6,2021-09-18 06:45,3981.00,3537.00,12.00,13.00,127.06,142.59,132.44,72.06
7,2021-09-18 07:00,3992.00,3656.00,129.00,140.00,149.09,113.37,146.61,78.30
7,2021-09-18 07:15,4004.00,3868.00,461.00,498.00,149.09,151.27,146.61,91.22
7,2021-09-18 07:30,4003.00,3957.00,1040.00,1128.00,149.09,148.32,146.61,72.06
7,2021-09-18 07:45,4002.00,4032.00,1822.00,1886.00,149.09,155.25,146.61,72.06
8,2021-09-18 08:00,3978.00,3968.00,2790.00,2927.00,162.50,151.65,151.30,70.46
8,2021-09-18 08:15,3933.00,3956.00,3790.00,4074.00,162.50,143.74,151.30,70.46
8,2021-09-18 08:30,3875.00,3979.00,5071.00,5366.00,162.50,155.23,151.30,70.46
